Human	Chimpanzee	Gorilla	Orangutan	Macaque	Mouse	Opossum	Platypus	Chicken
ENSG00000172890:2428	ENSPTRG00000004014:2100	ENSGGOG00000006551:2489	ENSPPYG00000002948:2034	ENSMMUG00000011977:2213	ENSMUSG00000031090:2641	ENSMODG00000007384:2342	ENSOANG00000011297:2583	ENSGALG00000004153:2605
ENSG00000161513:2267	ENSPTRG00000009620:1368	ENSGGOG00000003306:2008	ENSPPYG00000008607:1491	ENSMMUG00000015648:1875	ENSMUSG00000018861:1948	ENSMODG00000006942:1497	ENSOANG00000012587:1591	ENSGALG00000007761:1903
ENSG00000165322:5032	ENSPTRG00000002406:4414	ENSGGOG00000012753:2805	ENSPPYG00000002191:3881	ENSMMUG00000004778:5027	ENSMUSG00000041225:5034	ENSMODG00000007821:2520	ENSOANG00000006052:2502	ENSGALG00000007254:2742
ENSG00000108264:2423	ENSPTRG00000009054:1856	ENSGGOG00000012176:1840	ENSPPYG00000008218:1332	ENSMMUG00000021911:1576	ENSMUSG00000018651:2446	ENSMODG00000002560:1323	ENSOANG00000011505:1236	ENSGALG00000005452:2609
ENSG00000006007:2937	ENSPTRG00000007833:2926	ENSGGOG00000002481:1940	ENSPPYG00000007148:996	ENSMMUG00000013331:1785	ENSMUSG00000033917:1692	ENSMODG00000006250:1212	ENSOANG00000003218:738	ENSGALG00000006916:1077
ENSG00000168143:3167	ENSPTRG00000018296:3174	ENSGGOG00000002212:2910	ENSPPYG00000016729:3036	ENSMMUG00000000815:3227	ENSMUSG00000032358:3829	ENSMODG00000018788:3048	ENSOANG00000013832:2595	ENSGALG00000016299:3090
ENSG00000137055:4234	ENSPTRG00000020832:2976	ENSGGOG00000016635:1926	ENSPPYG00000019161:3385	ENSMMUG00000006074:2976	ENSMUSG00000028577:2791	ENSMODG00000004155:2391	ENSOANG00000022515:1909	ENSGALG00000001782:2620
ENSG00000105669:1134	ENSPTRG00000010723:1138	ENSGGOG00000006987:966	ENSPPYG00000009753:1109	ENSMMUG00000023291:1210	ENSMUSG00000055681:1378	ENSMODG00000003729:888	ENSOANG00000004571:1178	ENSGALG00000003153:1303
ENSG00000064787:8878	ENSPTRG00000013638:3022	ENSGGOG00000001286:3670	ENSPPYG00000011142:2701	ENSMMUG00000020082:6621	ENSMUSG00000013523:3090	ENSMODG00000025790:1767	ENSOANG00000003140:1770	ENSGALG00000007796:2154
ENSG00000160584:8216	ENSPTRG00000004317:4088	ENSGGOG00000011085:3804	ENSPPYG00000003905:4171	ENSMMUG00000016128:4050	ENSMUSG00000034135:7102	ENSMODG00000013784:3702	ENSOANG00000015712:3387	ENSGALG00000007144:4327
ENSG00000113721:5717	ENSPTRG00000017410:3207	ENSGGOG00000007244:5731	ENSPPYG00000015943:3321	ENSMMUG00000011557:5178	ENSMUSG00000024620:5478	ENSMODG00000009737:3624	ENSOANG00000002294:3358	ENSGALG00000021313:2868
ENSG00000137817:2650	ENSPTRG00000007247:2026	ENSGGOG00000015451:1731	ENSPPYG00000006614:2287	ENSMMUG00000023455:2125	ENSMUSG00000025237:2693	ENSMODG00000001875:1962	ENSOANG00000011312:1266	ENSGALG00000001981:2171
ENSG00000151881:2338	ENSPTRG00000016848:2304	ENSGGOG00000004881:2775	ENSPPYG00000015441:648	ENSMMUG00000030140:642	ENSMUSG00000074634:1050	ENSMODG00000025617:645	ENSOANG00000008910:648	ENSGALG00000014863:1357
ENSG00000034239:3764	ENSPTRG00000020233:2041	ENSGGOG00000015381:639	ENSPPYG00000018577:636	ENSMMUG00000016822:2047	ENSMUSG00000068617:2539	ENSMODG00000010184:567	ENSOANG00000012123:724	ENSGALG00000009473:814
ENSG00000154727:5315	ENSPTRG00000013810:4391	ENSGGOG00000013900:2047	ENSPPYG00000011306:1278	ENSMMUG00000008727:2050	ENSMUSG00000008976:5086	ENSMODG00000021010:1371	ENSOANG00000022349:333	ENSGALG00000015763:1896
ENSG00000113838:3144	ENSPTRG00000015712:2421	ENSGGOG00000021969:1674	ENSPPYG00000014379:1674	ENSMMUG00000017564:3019	ENSMUSG00000004462:2671	ENSMODG00000013298:1674	ENSOANG00000010811:537	ENSGALG00000006566:2277
ENSG00000171189:4202	ENSPTRG00000013825:3015	ENSGGOG00000003496:3073	ENSPPYG00000011323:2850	ENSMMUG00000004886:2942	ENSMUSG00000022935:3436	ENSMODG00000020977:2631	ENSOANG00000004652:1521	ENSGALG00000015835:2959
ENSG00000100209:1124	ENSPTRG00000014208:1106	ENSGGOG00000017121:1110	ENSPPYG00000011676:708	ENSMMUG00000020489:789	ENSMUSG00000043510:817	ENSMODG00000008397:693	ENSOANG00000008819:352	ENSGALG00000005706:1311
ENSG00000145604:3582	ENSPTRG00000016797:1754	ENSGGOG00000015620:2097	ENSPPYG00000015400:1233	ENSMMUG00000015225:1522	ENSMUSG00000054115:6196	ENSMODG00000020361:1263	ENSOANG00000020700:507	ENSGALG00000003547:2807
ENSG00000138175:1017	ENSPTRG00000002897:3862	ENSGGOG00000003895:3919	ENSPPYG00000002608:809	ENSMMUG00000019158:312	ENSMUSG00000025035:822	ENSMODG00000011224:665	ENSOANG00000001653:786	ENSGALG00000008049:688
ENSG00000002746:6964	ENSPTRG00000019123:6540	ENSGGOG00000024448:4336	ENSPPYG00000017608:4864	ENSMMUG00000019015:6180	ENSMUSG00000021301:9512	ENSMODG00000002297:5024	ENSOANG00000010691:4814	ENSGALG00000012346:5146
ENSG00000091536:12705	ENSPTRG00000008843:11719	ENSGGOG00000016179:9324	ENSPPYG00000008044:9846	ENSMMUG00000018344:12181	ENSMUSG00000042678:11769	ENSMODG00000014007:11786	ENSOANG00000020015:357	ENSGALG00000004972:6243
ENSG00000177156:1346	ENSPTRG00000003132:1237	ENSGGOG00000010746:1242	ENSPPYG00000002880:1014	ENSMMUG00000007510:1093	ENSMUSG00000025503:1229	ENSMODG00000019669:1029	ENSOANG00000009138:924	ENSGALG00000005127:690
ENSG00000154079:1196	ENSPTRG00000018331:526	ENSGGOG00000003604:261	ENSPPYG00000016761:174	ENSMMUG00000009062:467	ENSMUSG00000026154:683	ENSMODG00000018571:249	ENSOANG00000014939:309	ENSGALG00000015964:627
ENSG00000159023:6773	ENSPTRG00000000442:6432	ENSGGOG00000004272:3192	ENSPPYG00000001631:6253	ENSMMUG00000011377:2198	ENSMUSG00000028906:7702	ENSMODG00000011038:2803	ENSOANG00000003830:2143	ENSGALG00000001329:2685
ENSG00000164949:2191	ENSPTRG00000020426:2073	ENSGGOG00000013020:2066	ENSPPYG00000018749:2070	ENSMMUG00000019759:2175	ENSMUSG00000028214:2104	ENSMODG00000007348:908	ENSOANG00000021218:348	ENSGALG00000015954:1304
ENSG00000197208:2201	ENSPTRG00000017215:2181	ENSGGOG00000010429:2185	ENSPPYG00000015759:1254	ENSMMUG00000009301:1584	ENSMUSG00000020334:2263	ENSMODG00000013979:1769	ENSOANG00000007236:1008	ENSGALG00000006762:1676
ENSG00000102710:3502	ENSPTRG00000005791:2947	ENSGGOG00000011916:3177	ENSPPYG00000005288:3847	ENSMMUG00000003590:2958	ENSMUSG00000027751:3755	ENSMODG00000010085:2501	ENSOANG00000015502:2263	ENSGALG00000017047:2655
ENSG00000178562:3860	ENSPTRG00000012833:1062	ENSGGOG00000005068:3631	ENSPPYG00000013097:455	ENSMMUG00000006017:861	ENSMUSG00000026012:4347	ENSMODG00000016234:724	ENSOANG00000005207:534	ENSGALG00000008669:1191
ENSG00000163754:2457	ENSPTRG00000015509:1914	ENSGGOG00000008980:1915	ENSPPYG00000025899:1017	ENSMMUG00000005521:1941	ENSMUSG00000019528:1986	ENSMODG00000021257:1053	ENSOANG00000020607:702	ENSGALG00000010441:1711
ENSG00000100650:1651	ENSPTRG00000006488:1519	ENSGGOG00000016462:1501	ENSPPYG00000005945:819	ENSMMUG00000022407:1547	ENSMUSG00000021134:1637	ENSMODG00000011362:1125	ENSOANG00000013336:994	ENSGALG00000009421:2532
ENSG00000198954:2534	ENSPTRG00000024353:2524	ENSGGOG00000012793:2524	ENSPPYG00000002388:1866	ENSMMUG00000008985:2422	ENSMUSG00000036955:2674	ENSMODG00000010711:1863	ENSOANG00000004778:1675	ENSGALG00000004156:2340
ENSG00000184056:2767	ENSPTRG00000007468:2638	ENSGGOG00000008338:1915	ENSPPYG00000006792:1854	ENSMMUG00000007534:1845	ENSMUSG00000030534:2574	ENSMODG00000019498:1854	ENSOANG00000022093:309	ENSGALG00000012833:1879
ENSG00000145632:2963	ENSPTRG00000016896:2780	ENSGGOG00000012710:2957	ENSPPYG00000015483:2792	ENSMMUG00000005177:2658	ENSMUSG00000021701:2793	ENSMODG00000019560:1897	ENSOANG00000013641:1896	ENSGALG00000014725:2374
ENSG00000197562:2699	ENSPTRG00000007546:2611	ENSGGOG00000007887:783	ENSPPYG00000006914:846	ENSMMUG00000013198:1135	ENSMUSG00000025730:2453	ENSMODG00000016700:847	ENSOANG00000006224:708	ENSGALG00000001980:846
ENSG00000196584:3067	ENSPTRG00000024178:843	ENSGGOG00000005955:1594	ENSPPYG00000018205:843	ENSMMUG00000002878:843	ENSMUSG00000028933:3359	ENSMODG00000004772:807	ENSOANG00000006159:875	ENSGALG00000006276:1023
ENSG00000196182:5263	ENSPTRG00000000538:1221	ENSGGOG00000011597:3625	ENSPPYG00000001540:3854	ENSMMUG00000016212:3164	ENSMUSG00000042608:3975	ENSMODG00000017824:1327	ENSOANG00000002067:1387	ENSGALG00000002130:1897
ENSG00000197694:7925	ENSPTRG00000021433:7614	ENSGGOG00000007615:7765	ENSPPYG00000019657:7749	ENSMMUG00000009327:7890	ENSMUSG00000057738:8132	ENSMODG00000006252:7492	ENSOANG00000011986:7440	ENSGALG00000004719:7691
ENSG00000007866:3054	ENSPTRG00000018086:978	ENSGGOG00000001847:2880	ENSPPYG00000016530:1197	ENSMMUG00000015909:1285	ENSMUSG00000002249:3068	ENSMODG00000013762:1176	ENSOANG00000014121:987	ENSGALG00000000953:1469
ENSG00000166405:5886	ENSPTRG00000003328:2873	ENSGGOG00000003742:5819	ENSPPYG00000003509:1110	ENSMMUG00000015016:1187	ENSMUSG00000048330:5281	ENSMODG00000007371:1137	ENSOANG00000009944:684	ENSGALG00000005971:1134
ENSG00000115816:3560	ENSPTRG00000011836:3323	ENSGGOG00000011349:3326	ENSPPYG00000012491:3234	ENSMMUG00000016433:3089	ENSMUSG00000024081:3307	ENSMODG00000023074:3286	ENSOANG00000005120:3143	ENSGALG00000010603:3594
ENSG00000174348:3287	ENSPTRG00000000749:2044	ENSGGOG00000005637:3286	ENSPPYG00000001339:1938	ENSMMUG00000007604:2021	ENSMUSG00000028600:3231	ENSMODG00000000529:3620	ENSOANG00000020376:720	ENSGALG00000021869:1373
ENSG00000184557:2729	ENSPTRG00000009709:2734	ENSGGOG00000016304:2548	ENSPPYG00000008690:678	ENSMMUG00000017522:678	ENSMUSG00000053113:2552	ENSMODG00000001881:675	ENSOANG00000010894:606	ENSGALG00000007189:1828
ENSG00000169129:4127	ENSPTRG00000002960:3964	ENSGGOG00000015470:4060	ENSPPYG00000002673:3931	ENSMMUG00000022523:3021	ENSMUSG00000025083:4510	ENSMODG00000009761:2889	ENSOANG00000001560:2403	ENSGALG00000008999:1008
ENSG00000174514:4095	ENSPTRG00000001901:3218	ENSGGOG00000002318:2317	ENSPPYG00000000303:1748	ENSMMUG00000004113:2318	ENSMUSG00000059149:6595	ENSMODG00000001804:1524	ENSOANG00000002146:923	ENSGALG00000000695:1900
ENSG00000130520:1145	ENSPTRG00000031470:279	ENSGGOG00000012914:1144	ENSPPYG00000009736:420	ENSMMUG00000004405:417	ENSMUSG00000031848:925	ENSMODG00000015044:375	ENSOANG00000007434:652	ENSGALG00000003385:771
ENSG00000182446:8114	ENSPTRG00000009764:4193	ENSGGOG00000004220:4386	ENSPPYG00000008737:2474	ENSMMUG00000001586:3258	ENSMUSG00000039703:4121	ENSMODG00000002690:1812	ENSOANG00000010555:1467	ENSGALG00000004583:1789
ENSG00000011083:3739	ENSPTRG00000017413:3737	ENSGGOG00000000107:3493	ENSPPYG00000015945:1911	ENSMMUG00000011559:3699	ENSMUSG00000052026:3365	ENSMODG00000009703:1993	ENSOANG00000002296:2028	ENSGALG00000005672:2257
ENSG00000107951:6523	ENSPTRG00000033794:3114	ENSGGOG00000009335:1509	ENSPPYG00000002184:1515	ENSMMUG00000003001:2531	ENSMUSG00000024234:2079	ENSMODG00000007924:1743	ENSOANG00000006046:2252	ENSGALG00000007351:1946
ENSG00000144136:4582	ENSPTRG00000012368:3303	ENSGGOG00000004942:2325	ENSPPYG00000012170:3313	ENSMMUG00000004574:3159	ENSMUSG00000027397:3605	ENSMODG00000013886:2140	ENSOANG00000003390:2112	ENSGALG00000013740:1185
ENSG00000049167:2154	ENSPTRG00000016905:2031	ENSGGOG00000003300:1252	ENSPPYG00000015490:2033	ENSMMUG00000021812:1231	ENSMUSG00000021694:2649	ENSMODG00000019590:1206	ENSOANG00000020447:192	ENSGALG00000014732:1300
ENSG00000140107:1794	ENSPTRG00000006719:1733	ENSGGOG00000010160:1738	ENSPPYG00000006141:1718	ENSMMUG00000013863:978	ENSMUSG00000048856:1583	ENSMODG00000013139:933	ENSOANG00000005726:1180	ENSGALG00000011225:1294
ENSG00000107105:4900	ENSPTRG00000020830:3880	ENSGGOG00000003678:3643	ENSPPYG00000019166:3695	ENSMMUG00000010038:4240	ENSMUSG00000008489:4864	ENSMODG00000003936:1349	ENSOANG00000009634:1346	ENSGALG00000015799:1189
ENSG00000106266:2215	ENSPTRG00000018859:1491	ENSGGOG00000011978:1260	ENSPPYG00000017312:1398	ENSMMUG00000022074:1491	ENSMUSG00000029560:2626	ENSMODG00000009754:1302	ENSOANG00000004312:1365	ENSGALG00000004255:1408
ENSG00000122008:5835	ENSPTRG00000016997:4078	ENSGGOG00000015644:4533	ENSPPYG00000015562:2722	ENSMMUG00000006144:3912	ENSMUSG00000021668:4289	ENSMODG00000002131:2767	ENSOANG00000015770:2986	ENSGALG00000014956:3317
ENSG00000135966:5982	ENSPTRG00000012313:2837	ENSGGOG00000008221:2837	ENSPPYG00000012122:2583	ENSMMUG00000015789:2873	ENSMUSG00000070939:6633	ENSMODG00000002497:2583	ENSOANG00000010577:1899	ENSGALG00000016795:2598
ENSG00000182919:2513	ENSPTRG00000004177:1696	ENSGGOG00000014705:1701	ENSPPYG00000003775:2512	ENSMMUG00000011649:1653	ENSMUSG00000031938:2623	ENSMODG00000000412:903	ENSOANG00000011715:1063	ENSGALG00000017219:1277
ENSG00000186660:5220	ENSPTRG00000029949:3689	ENSGGOG00000026119:1844	ENSPPYG00000003246:1572	ENSMMUG00000011714:5806	ENSMUSG00000024695:6510	ENSMODG00000020173:1423	ENSOANG00000004512:873	ENSGALG00000007287:4660
ENSG00000158435:2678	ENSPTRG00000012290:1533	ENSGGOG00000005070:2301	ENSPPYG00000012103:1533	ENSMMUG00000001147:1521	ENSMUSG00000003135:1646	ENSMODG00000001737:1441	ENSOANG00000013148:1624	ENSGALG00000016777:1563
ENSG00000181982:7076	ENSPTRG00000015957:1938	ENSGGOG00000010166:2212	ENSPPYG00000014643:1527	ENSMMUG00000004785:1734	ENSMUSG00000051719:1691	ENSMODG00000000471:1446	ENSOANG00000006683:1468	ENSGALG00000014391:1329
ENSG00000180182:8476	ENSPTRG00000021805:4941	ENSGGOG00000004125:7873	ENSPPYG00000020254:4257	ENSMMUG00000005264:8011	ENSMUSG00000064127:8474	ENSMODG00000021099:4355	ENSOANG00000011278:4263	ENSGALG00000016238:4575
ENSG00000132623:3836	ENSPTRG00000013245:2577	ENSGGOG00000008079:3491	ENSPPYG00000010704:2756	ENSMMUG00000015923:2850	ENSMUSG00000074771:3051	ENSMODG00000004764:2344	ENSOANG00000008421:2343	ENSGALG00000008996:2835
ENSG00000169860:1242	ENSPTRG00000015543:981	ENSGGOG00000000031:1165	ENSPPYG00000014219:1122	ENSMMUG00000031540:1122	ENSMUSG00000027765:3886	ENSMODG00000015831:1095	ENSOANG00000011870:966	ENSGALG00000010357:1077
ENSG00000131236:3332	ENSPTRG00000000583:2761	ENSGGOG00000027527:2782	ENSPPYG00000001496:1478	ENSMMUG00000009188:2558	ENSMUSG00000028656:2768	ENSMODG00000017643:1419	ENSOANG00000012533:1197	ENSGALG00000003912:1618
ENSG00000109625:2591	ENSPTRG00000015909:1395	ENSGGOG00000008061:2143	ENSPPYG00000014560:1959	ENSMMUG00000006237:1888	ENSMUSG00000036596:2248	ENSMODG00000003209:1941	ENSOANG00000019747:327	ENSGALG00000015597:2174
ENSG00000076650:3362	ENSPTRG00000010803:3361	ENSGGOG00000010862:2280	ENSPPYG00000009824:2961	ENSMMUG00000011790:2543	ENSMUSG00000063808:3080	ENSMODG00000012226:2823	ENSOANG00000012732:2826	ENSGALG00000004839:2969
ENSG00000102359:2138	ENSPTRG00000022088:2188	ENSGGOG00000010009:2188	ENSPPYG00000020539:1398	ENSMMUG00000008210:1395	ENSMUSG00000031253:2922	ENSMODG00000011837:1401	ENSOANG00000004207:1227	ENSGALG00000006796:1745
ENSG00000116874:2834	ENSPTRG00000001173:2803	ENSGGOG00000015028:2857	ENSPPYG00000000967:2770	ENSMMUG00000009260:1005	ENSMUSG00000004233:4462	ENSMODG00000005334:1080	ENSOANG00000002254:1004	ENSGALG00000014772:1020
ENSG00000158715:3341	ENSPTRG00000001903:3364	ENSGGOG00000006677:3278	ENSPPYG00000000301:1659	ENSMMUG00000004116:3313	ENSMUSG00000026435:3425	ENSMODG00000001824:1659	ENSOANG00000015361:1179	ENSGALG00000000703:1704
ENSG00000165120:1159	ENSPTRG00000019692:735	ENSGGOG00000007124:735	ENSPPYG00000018001:732	ENSMMUG00000010060:1136	ENSMUSG00000029784:1807	ENSMODG00000014561:781	ENSOANG00000011464:799	ENSGALG00000023942:840
ENSG00000205336:3972	ENSPTRG00000031199:2580	ENSGGOG00000008446:3583	ENSPPYG00000007394:3585	ENSMMUG00000015689:3677	ENSMUSG00000031785:3576	ENSMODG00000014011:2104	ENSOANG00000004685:2160	ENSGALG00000001085:2390
ENSG00000134900:4680	ENSPTRG00000006009:5052	ENSGGOG00000002313:4754	ENSPPYG00000005478:4641	ENSMMUG00000007247:3849	ENSMUSG00000041763:4682	ENSMODG00000006272:3789	ENSOANG00000011311:3767	ENSGALG00000016865:3551
ENSG00000156299:7391	ENSPTRG00000013846:7189	ENSGGOG00000014747:7147	ENSPPYG00000011351:6715	ENSMMUG00000019571:5758	ENSMUSG00000002489:7432	ENSMODG00000021043:4832	ENSOANG00000009429:1572	ENSGALG00000015842:4791
ENSG00000133739:3861	ENSPTRG00000020382:3817	ENSGGOG00000022805:2751	ENSPPYG00000018711:3090	ENSMMUG00000006370:4678	ENSMUSG00000027550:3422	ENSMODG00000006005:3388	ENSOANG00000001731:2645	ENSGALG00000015817:3248
ENSG00000152670:2880	ENSPTRG00000016884:2646	ENSGGOG00000002439:2905	ENSPPYG00000015472:2178	ENSMMUG00000017386:2515	ENSMUSG00000021758:2837	ENSMODG00000019511:2182	ENSOANG00000004888:1185	ENSGALG00000014713:1743
ENSG00000117500:6368	ENSPTRG00000000966:3988	ENSGGOG00000016111:3934	ENSPPYG00000001149:3643	ENSMMUG00000016811:3979	ENSMUSG00000063406:7688	ENSMODG00000004892:699	ENSOANG00000001149:692	ENSGALG00000005904:3403
ENSG00000167113:2067	ENSPTRG00000021424:1556	ENSGGOG00000014789:1569	ENSPPYG00000019651:1546	ENSMMUG00000014147:735	ENSMUSG00000026798:1991	ENSMODG00000005951:813	ENSOANG00000013021:729	ENSGALG00000004927:783
ENSG00000103460:3122	ENSPTRG00000008110:3130	ENSGGOG00000009117:2162	ENSPPYG00000007346:2880	ENSMMUG00000013967:2871	ENSMUSG00000043668:3260	ENSMODG00000013118:1410	ENSOANG00000013400:1344	ENSGALG00000003737:1888
ENSG00000165164:3608	ENSPTRG00000021782:2858	ENSGGOG00000011823:3602	ENSPPYG00000020227:2775	ENSMMUG00000021491:2937	ENSMUSG00000073077:2832	ENSMODG00000021114:2616	ENSOANG00000007108:2751	ENSGALG00000016268:2751
ENSG00000204815:2282	ENSPTRG00000030946:2455	ENSGGOG00000003581:2298	ENSPPYG00000008404:2016	ENSMMUG00000021753:882	ENSMUSG00000006784:2845	ENSMODG00000014741:1092	ENSOANG00000001099:1413	ENSGALG00000003464:1698
ENSG00000134255:2333	ENSPTRG00000001089:2233	ENSGGOG00000009575:2203	ENSPPYG00000001040:1251	ENSMMUG00000002461:2301	ENSMUSG00000040774:3116	ENSMODG00000001520:1477	ENSOANG00000014266:1000	ENSGALG00000000142:2144
ENSG00000146197:7410	ENSPTRG00000018079:2877	ENSGGOG00000016378:5163	ENSPPYG00000016524:2694	ENSMMUG00000023557:3767	ENSMUSG00000038677:8383	ENSMODG00000013831:3255	ENSOANG00000009784:2406	ENSGALG00000002675:3173
ENSG00000130311:4065	ENSPTRG00000010668:198	ENSGGOG00000005802:1056	ENSPPYG00000009710:635	ENSMMUG00000016231:1053	ENSMUSG00000074247:1933	ENSMODG00000015082:309	ENSOANG00000000841:309	ENSGALG00000001064:2559
ENSG00000178053:2882	ENSPTRG00000015569:2379	ENSGGOG00000022629:2288	ENSPPYG00000014243:2113	ENSMMUG00000004958:3119	ENSMUSG00000048416:1164	ENSMODG00000015680:864	ENSOANG00000002728:881	ENSGALG00000009654:1081
ENSG00000109943:2458	ENSPTRG00000004401:1250	ENSGGOG00000009350:1845	ENSPPYG00000003984:1182	ENSMMUG00000002922:2467	ENSMUSG00000032021:1876	ENSMODG00000012990:1230	ENSOANG00000011158:1285	ENSGALG00000006527:2116
ENSG00000137845:5238	ENSPTRG00000007116:3967	ENSGGOG00000010649:2606	ENSPPYG00000006512:4833	ENSMMUG00000017507:3353	ENSMUSG00000054693:4593	ENSMODG00000008735:2462	ENSOANG00000009151:2170	ENSGALG00000004212:4589
ENSG00000159086:5208	ENSPTRG00000013861:4133	ENSGGOG00000016944:3992	ENSPPYG00000011366:2709	ENSMMUG00000012291:4127	ENSMUSG00000022974:3973	ENSMODG00000021072:2390	ENSOANG00000006928:2467	ENSGALG00000015933:3195
ENSG00000127720:1968	ENSPTRG00000005267:1968	ENSGGOG00000023239:1968	ENSPPYG00000004805:1146	ENSMMUG00000002514:1974	ENSMUSG00000036009:1961	ENSMODG00000020485:1590	ENSOANG00000004849:1383	ENSGALG00000010962:1993
ENSG00000100100:2818	ENSPTRG00000014267:2389	ENSGGOG00000005211:2448	ENSPPYG00000011731:2408	ENSMMUG00000019661:2694	ENSMUSG00000034614:3252	ENSMODG00000009671:627	ENSOANG00000014653:459	ENSGALG00000006942:954
ENSG00000163617:3976	ENSPTRG00000015239:2958	ENSGGOG00000011814:3986	ENSPPYG00000013532:2862	ENSMMUG00000001949:2859	ENSMUSG00000022701:4230	ENSMODG00000018169:1473	ENSOANG00000009514:2418	ENSGALG00000015121:2723
ENSG00000178467:2388	ENSPTRG00000014903:2281	ENSGGOG00000017137:2280	ENSPPYG00000013888:1929	ENSMMUG00000006130:1943	ENSMUSG00000006675:1810	ENSMODG00000013366:1548	ENSOANG00000010911:1359	ENSGALG00000006937:1341
ENSG00000124571:5385	ENSPTRG00000018204:5359	ENSGGOG00000007940:5410	ENSPPYG00000016646:3594	ENSMMUG00000015193:5365	ENSMUSG00000067150:5078	ENSMODG00000018963:3684	ENSOANG00000012106:1464	ENSGALG00000010341:4103
ENSG00000185053:2255	ENSPTRG00000020011:939	ENSGGOG00000000135:603	ENSPPYG00000018378:933	ENSMMUG00000006710:897	ENSMUSG00000039539:2389	ENSMODG00000019067:927	ENSOANG00000015006:975	ENSGALG00000013684:931
ENSG00000065183:3919	ENSPTRG00000001168:3610	ENSGGOG00000009982:3682	ENSPPYG00000000970:2823	ENSMMUG00000008513:3706	ENSMUSG00000033285:3432	ENSMODG00000005243:2832	ENSOANG00000003070:2838	ENSGALG00000014791:3477
ENSG00000128791:3756	ENSPTRG00000009858:1988	ENSGGOG00000004433:3559	ENSPPYG00000009011:3685	ENSMMUG00000010726:3622	ENSMUSG00000024098:4016	ENSMODG00000021446:666	ENSOANG00000012878:501	ENSGALG00000008400:1562
ENSG00000152268:2421	ENSPTRG00000003382:5375	ENSGGOG00000012110:1599	ENSPPYG00000003469:2424	ENSMMUG00000021914:4805	ENSMUSG00000038156:8177	ENSMODG00000006127:2177	ENSOANG00000015133:765	ENSGALG00000012027:3109
ENSG00000149260:4593	ENSPTRG00000004097:2595	ENSGGOG00000008071:4316	ENSPPYG00000003705:1911	ENSMMUG00000018174:3424	ENSMUSG00000035547:5144	ENSMODG00000005198:1929	ENSOANG00000009851:1230	ENSGALG00000000750:1978
ENSG00000054796:1867	ENSPTRG00000013657:1866	ENSGGOG00000008846:1866	ENSPPYG00000011158:1116	ENSMMUG00000000248:1865	ENSMUSG00000005883:1755	ENSMODG00000023253:1083	ENSOANG00000009256:1244	ENSGALG00000007662:873
ENSG00000117133:1728	ENSPTRG00000000901:1973	ENSGGOG00000015862:1975	ENSPPYG00000001206:1961	ENSMMUG00000022181:1306	ENSMUSG00000028187:1248	ENSMODG00000000452:1050	ENSOANG00000009012:730	ENSGALG00000008796:1423
ENSG00000185437:1495	ENSPTRG00000013917:1221	ENSGGOG00000005007:634	ENSPPYG00000011428:198	ENSMMUG00000001133:501	ENSMUSG00000040666:1542	ENSMODG00000020969:318	ENSOANG00000006427:534	ENSGALG00000016127:1036
ENSG00000144677:5015	ENSPTRG00000014749:4448	ENSGGOG00000003784:4340	ENSPPYG00000014016:4347	ENSMMUG00000002907:907	ENSMUSG00000047409:1337	ENSMODG00000019362:595	ENSOANG00000015802:828	ENSGALG00000005710:1159
ENSG00000146085:3749	ENSPTRG00000018256:2944	ENSGGOG00000009287:2941	ENSPPYG00000016685:3431	ENSMMUG00000002458:2566	ENSMUSG00000023921:2563	ENSMODG00000018855:2253	ENSOANG00000008261:2253	ENSGALG00000016697:2591
ENSG00000149679:3787	ENSPTRG00000013709:3789	ENSGGOG00000000117:3787	ENSPPYG00000011206:3769	ENSMMUG00000005011:1077	ENSMUSG00000038990:2976	ENSMODG00000023264:1374	ENSOANG00000003360:1221	ENSGALG00000005345:1842
ENSG00000108244:1987	ENSPTRG00000009137:1412	ENSGGOG00000025840:1704	ENSPPYG00000008447:1269	ENSMMUG00000001505:2399	ENSMUSG00000006777:1565	ENSMODG00000013577:1316	ENSOANG00000002901:1290	ENSGALG00000019717:1666
